tx_id	exon_id	exon_idx
ENST00000517091	ENSE00002089368	1
ENST00000517139	ENSE00002089416	1
ENST00000527562	ENSE00002198122	1
ENST00000527562	ENSE00002174318	2
ENST00000527562	ENSE00002153935	3
ENST00000555130	ENSE00002532814	1
ENST00000557448	ENSE00002532407	1
ENST00000451548	ENSE00001685809	1
ENST00000451548	ENSE00001706012	2
ENST00000451548	ENSE00001701882	3
ENST00000451548	ENSE00003684179	4
ENST00000451548	ENSE00003459001	5
ENST00000451548	ENSE00003593931	6
ENST00000423647	ENSE00002289488	1
ENST00000423647	ENSE00002299255	2
ENST00000423647	ENSE00001706012	3
ENST00000423647	ENSE00001701882	4
ENST00000423647	ENSE00003684179	5
ENST00000423647	ENSE00003459001	6
ENST00000423647	ENSE00003593931	7
ENST00000553347	ENSE00002495525	1
ENST00000557360	ENSE00002516975	1
ENST00000558356	ENSE00002541336	1
ENST00000558356	ENSE00002560807	2
ENST00000566193	ENSE00002607126	1
ENST00000584011	ENSE00002699100	1
ENST00000580394	ENSE00002716056	1
ENST00000584045	ENSE00002692672	1
ENST00000578366	ENSE00002709597	1
ENST00000586015	ENSE00002923801	1
ENST00000601700	ENSE00002984896	1
ENST00000601700	ENSE00003022139	2
ENST00000601700	ENSE00003135789	3
ENST00000599485	ENSE00003159256	1
ENST00000599485	ENSE00003053921	2
ENST00000595988	ENSE00003090195	1
ENST00000595988	ENSE00003068265	2
ENST00000595988	ENSE00003133967	3
ENST00000595988	ENSE00003158951	4
ENST00000595988	ENSE00003052018	5
ENST00000598545	ENSE00003105168	1
ENST00000598545	ENSE00002994181	2
ENST00000598545	ENSE00003035759	3
ENST00000601705	ENSE00003089533	1
ENST00000601705	ENSE00003100810	2
ENST00000448518	ENSE00001782073	1
ENST00000448518	ENSE00001705189	2
ENST00000448518	ENSE00001641329	3
ENST00000448518	ENSE00001803456	4
ENST00000448518	ENSE00001739988	5
ENST00000448518	ENSE00001717366	6
ENST00000448518	ENSE00001761223	7
ENST00000605584	ENSE00003671391	1
ENST00000605584	ENSE00003551235	2
ENST00000603738	ENSE00003639402	1
ENST00000603738	ENSE00003668884	2
ENST00000604436	ENSE00003649651	1
ENST00000603467	ENSE00003691087	1
ENST00000604924	ENSE00003621115	1
ENST00000604370	ENSE00003657297	1
ENST00000605663	ENSE00003625313	1
ENST00000604178	ENSE00003638565	1
ENST00000604178	ENSE00003555471	2
ENST00000604289	ENSE00003625865	1
ENST00000606439	ENSE00003697854	1
